LSOA11CD,LSOA11NM,area_num,imd2004,imd2007,imd2010,imd2015,imd2019,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,PTAL_Value_2005,PTAL_Value_2007,PTAL_Value_2015,PTAL_Value_2010,PTAL_Value_2023,PTAL_Value_2012,PTAL_Value_2014,PTAL_Value_2019,PTAL_Value_2020,PTAL_Category_2005,PTAL_Category_2007,PTAL_Category_2015,PTAL_Category_2010,PTAL_Category_2023,PTAL_Category_2012,PTAL_Category_2014,PTAL_Category_2019,PTAL_Category_2020,median_price_2014,median_price_2015,dist_to_nle_station,dist_to_bre_station,treatment,dist,ptal_baseline,imd_baseline,geometry,distance,weights,subclass
E01004745,Westminster 021C,202603.64120937884,21.57,20.57,18.09,20.22,16.175,2109,2178,2199,2295,2420,2469,2582,2907,3069,3220,2498,2598,25.360659,26.668986,27.4992,25.444194,21.447131,24.862645,25.458346,29.659478,29.770557,6a,6a,6a,6a,5,5,6a,6a,6a,759131.25,780000,908.1595231326801,16913.568466693254,1,908.1595231326801,25.458346,18.09,"list(list(c(530271.600000166, 530216.532000048, 530035.881999934, 529955.973000146, 529851.604000155, 529851.149999908, 529921.023000165, 529937.63300011, 529864.71200005, 529851.213000085, 529825.795999908, 529821.810000019, 529805.818000082, 529819.509999932, 529845.708000041, 529890.540999864, 529887.191000034, 529992.457000078, 529984.999999938, 529949.383000097, 529948.541000035, 530019.306999881, 530057.309000129, 530129.952999823, 530125.934999926, 530281.304999918, 530271.600000166, 178751.89999986, 
178576.98700003, 178246.996, 178295.717000012, 178370.05700011, 178466.083999819, 178433.667000004, 178468.266000109, 178510.633000036, 178534.851000135, 178561.226999964, 178561.996999824, 178645.957000094, 178710.038999915, 178771.267999864, 178745.327999862, 178690.643999836, 178702.406000103, 178762.000000146, 178802.350999961, 178879.582999919, 178881.890999823, 178883.645000103, 178886.886999999, 178985.975, 178974.117999918, 178751.89999986)))",0.02164882983716016,1,32
E01033132,Wandsworth 002H,264296.4761563167,40,33.26,30.24,27.895,29.475,1046,1109,1183,1204,1157,1146,1162,1474,1775,1931,2023,2142,10.149819,11.245403,11.8255,11.61,13.467514,10.205447,10.349986,13.096269,13.096269,3,3,3,3,3,3,3,3,3,491250,552412.5,676.2710939965799,18119.48417728442,1,676.2710939965799,10.349986,30.24,"list(list(c(529349.988000104, 529292.982999856, 529340.00000004, 529325.000000088, 529377, 529222.999999944, 529198.155999952, 529141.169999944, 529199.611000072, 529116.94700008, 529171.691999984, 529087.999999984, 529065.117999976, 529018.325999952, 528997.00000004, 528941.999999824, 528889.999999912, 528973.62200008, 528991.667999968, 528857.795000008, 528782.36500016, 528704.375000016, 528623.878999928, 528593, 528662.563000136, 528652.937999912, 528661.250000056, 528718.842999912, 528718.384000056, 
529349.988000104, 177616.049000184, 177538.425999848, 177531.000000064, 177455.999999912, 177445.999999944, 177297.000999864, 177292.586999896, 177267.160999856, 177187.730999864, 177140.976999928, 177053.454, 176995.999999816, 177073.693999976, 177056.229000144, 177085.99999992, 177048.00000012, 177061.99999984, 177159.518000168, 177176.101999992, 177308.793, 177501.550000072, 177499.796999984, 177388.851000064, 177475.531000072, 177521.421999856, 177574.813000008, 177583.875000032, 177583.145999984, 
177703.759000184, 177616.049000184)))",0.027494598969779238,1,33
E01033207,Lambeth 004F,237348.08665637672,43.4,46.21,35.14,46.139,38.088,1706,1710,1747,1725,1685,1685,1779,2087,2649,3076,3669,4764,35.511001,35.899883,35.1591,29.329623,34.969331,28.347583,32.430366,37.71349,37.71349,6a,6a,6a,6a,6a,6a,6a,6a,6a,488500,519156,0,16489.13997714955,1,0,32.430366,35.14,"list(list(c(530196.228000213, 530228.000000053, 530310.849999963, 530319.000000003, 530426.891999952, 530411.121999883, 530461.698999832, 530512.496999863, 530526.594999947, 530602.743999946, 530590.133999904, 530750.000000048, 530725.067000076, 530813.57200002, 530820.675000007, 530885.486999822, 530925.191999744, 530942.952999749, 530997.317000009, 531070, 531021.000000116, 530849.687000123, 530804.571000243, 530773.983000238, 530862.175000128, 530830.662000107, 530926.479999923, 530777.679000174, 
530761.91300023, 530664.000000133, 530648.198000224, 530471.654000092, 530485.999999798, 530366.999999996, 530329.392999727, 530319.353999743, 530349.748999959, 530363.924999868, 530396.81500009, 530364.532000107, 530341.99999982, 530330.966000244, 530274.54200007, 530259.460000014, 530211.987000084, 530185.000000095, 530111.000000034, 530086.727999959, 530064.999999825, 530231.000999903, 530228.999999945, 530047.847999832, 530063.688000055, 529915.063, 529954.999000026, 530119.500000268, 530196.228000213, 
177828.764999803, 177826.999000073, 177828.148999718, 177822.000000213, 177810.707999839, 177694.306000213, 177670.561999799, 177683.451000281, 177760.956000263, 177759.981000138, 177574.113000153, 177638.999999844, 177732.882000133, 177761.011000095, 177710.836000223, 177716.839000098, 177693.538000024, 177602.427000233, 177623.161999972, 177509.00000008, 177439.000000162, 177563.469000281, 177600.06600006, 177570.187000287, 177528.466000085, 177488.594999913, 177431.815999823, 177468.749000226, 
177443.638999807, 177489.99999983, 177460.92500021, 177541.69299981, 177574.999999853, 177632.999999917, 177538.11100024, 177458.961999989, 177464.141999843, 177387.001000201, 177385.122999878, 177318.357999864, 177370.000000136, 177404.462999721, 177422.131000157, 177395.352000279, 177432.767999955, 177501.884000121, 177490.999999721, 177365.580999821, 177299.999000043, 177282.999999752, 177254.999999901, 177247.711000197, 177290.702999906, 177346.983999823, 177454.701000252, 177542.249999939, 177828.764999803
)))",0.03101406945388305,1,34
E01033208,Lambeth 004G,53149.51075940579,43.4,46.21,35.14,25.224,18.819,1745,1820,1872,1932,2057,2080,2197,2309,2360,2440,1719,1772,53.024767,52.670545,48.3708,40.854167,36.774453,41.267463,44.070276,46.919126,46.919126,6b,6b,6b,6b,6a,6b,6b,6b,6b,1572500,877500,512.775120771492,17031.180162322384,1,512.775120771492,44.070276,35.14,"list(list(c(530310.850000038, 530227.99999994, 530196.227999922, 530144.558000033, 530064.248999945, 530048.344, 530195.306999995, 530244.307999979, 530259.848000019, 530288.221999968, 530364.438, 530347.979999924, 530310.850000038, 177828.149000009, 177826.998999936, 177828.765000045, 177846.313999985, 177859.046999959, 177894.55800004, 178043.454000033, 178108.409000064, 178099.05299998, 178078.049999968, 178043.751000059, 177983.266999987, 177828.149000009)))",0.031329211692579316,1,35
E01000858,Camden 018B,219061.8437710367,62.29,51.87,43.37,46.086,37.66,1863,1923,1978,1964,2055,2090,2106,2102,2169,2185,1992,1972,20.358551,22.291527,25.9939,23.83525,27.395601,24.31744,23.798508000000002,29.055389,28.972991,5,5,6a,5,6a,5,5,6a,6a,620000,563750,6767.339036585669,18112.045896052012,0,6767.339036585669,23.798508000000002,43.37,"list(list(c(528709.797000122, 528703.912999829, 528739.461000188, 528760.994000155, 528789.660999875, 528822.674000008, 528874.440000085, 528899.518999991, 528918.164, 528891.652999986, 528850.415999932, 528787.078000171, 528811.350000142, 528791.478000106, 528795.138999886, 528728.241999791, 528676.999999859, 528649.459000135, 528584.215000205, 528507.782000107, 528544.070999897, 528449.548999882, 528417.565000043, 528391.908999884, 528291.99999996, 528288.198999853, 528320.1200001, 528194.396000138, 
528029.4, 528030.763999887, 528041.595999999, 528056.917999844, 528198.141999973, 528455.681999852, 528462.981999835, 528573.17899987, 528679.624999883, 528666.001999962, 528641.52899979, 528628.437999779, 528718.483000012, 528784.463000075, 528709.797000122, 184518.581000067, 184430.315000071, 184501.385, 184477.430999788, 184523.863999923, 184409.611000059, 184413.312999855, 184404.648000125, 184329.701999962, 184309.513000026, 184347.530999969, 184337.975999968, 184251.054000003, 184218.704000039, 
184167.455000202, 184125.63300013, 184169.999999913, 184145.597999987, 184136.989999803, 184062.641000194, 183954.446000172, 183915.525000008, 183957.272999812, 183939.180000013, 184015.000000028, 184017.483999866, 184049.184999917, 184133.395999942, 184261.099999898, 184266.176999812, 184304.002000208, 184328.766999793, 184388.25500011, 184293.318000188, 184291.16500006, 184249.223999821, 184384.593999886, 184417.998000186, 184520.510999975, 184581.357999992, 184565.050000033, 184563.310000093, 
184518.581000067)))",0.03646004275527771,1,20
E01000860,Camden 018D,209615.92154634,30.17,24.22,23.17,21.823,17.703,1305,1274,1389,1413,1428,1478,1440,1423,1438,1511,1131,1133,5.770603,6.137509,7.15373,4.201429,7.399142,6.689836,6.441932,8.131722,8.127497,2,2,2,1b,2,2,2,2,2,1300000,1750000,6598.438499436952,18689.95541799375,0,6598.438499436952,6.441932,23.17,"list(list(c(528109.551000167, 528057.414000082, 528164.833000128, 528178.306000012, 528134.884999959, 528116.000000022, 528158.999999895, 528223.999999958, 528263.824999987, 528246.266999994, 528216.000999967, 528281.573, 528251.600999926, 528213.937999843, 528080.150000108, 527751.87500017, 527676.812000039, 527592.188, 527684.38699999, 527712.777000056, 527873.020999867, 527904.880000074, 527925.101999829, 527973.999999978, 527969.457000051, 527970.000000006, 528027.999999946, 528060.000000068, 
528029.000000112, 528051.526999977, 528109.551000167, 183942.79199994, 183872.601000109, 183824.971999876, 183869.440999904, 183861.916999965, 183890.000000001, 183955.999999885, 183913.999999833, 183887.096000157, 183854.408999963, 183759.999999873, 183805.073000088, 183689.003000055, 183685.546999991, 183664.209999967, 183544.983999885, 183645.516000005, 183748.750000167, 183927.459999984, 183981.222000122, 183984.892000112, 183990.402999987, 183942.702000039, 183966.00000016, 184039.174999861, 
184057.999999863, 184114.001000115, 184093.000000136, 184043.00000014, 184027.83200005, 183942.79199994)))",0.02366396946928417,1,10
E01000920,Camden 027D,136032.42147878557,31.07,24.96,24.03,19.089,15.017,1935,1994,2065,2080,2107,2164,2301,2369,2404,2389,1639,1845,40.162687,38.787707,43.1404,37.37,44.090516,35.230665,39.209114,45.347856,45.209704,6b,6a,6b,6a,6b,6a,6a,6b,6b,787475,933750,4613.755561811666,15834.853982389886,0,4613.755561811666,39.209114,24.03,"list(list(c(531062.14899992, 531061.226000034, 531025.000000105, 531003.999999942, 530928.000000114, 530959.833000093, 530992.371999918, 530935.970999998, 530885.742999878, 530826.241999883, 530751.611000009, 530721.35699999, 530654.014000086, 530658.000000049, 530608.999999922, 530607.20399992, 530620.560999982, 530568.13500008, 530611.999999945, 530592.08800011, 530570.022000016, 530649.308999996, 530804.091999889, 530875.55700002, 530920.311999938, 530971.750000072, 531062.14899992, 182215.006999962, 
182090.542999968, 182106.000000097, 182139.000000099, 182101.000000058, 182043.334999933, 181975.692999915, 181949.415999997, 181926.004999921, 181904.332, 182004.672000038, 182033.356999999, 182009.790999894, 181937.000000055, 181917.999999907, 181922.861000067, 181961.71200008, 182035.997999979, 182059.999999994, 182111.710999934, 182192.677999967, 182224.24399988, 182287.207999903, 182345.462999927, 182412.483, 182299.531000082, 182215.006999962)))",0.024790914182599034,1,1
E01000921,Camden 003C,123886.22040615871,42.98,31.68,27.95,22.538,15.197,1958,2050,2066,2148,2287,2314,2356,2433,2422,2449,1867,1943,21.695357,21.993635,25.1522,20.984828,22.788354000000002,21.521458,23.51571,24.153917,24.153917,5,5,6a,5,5,5,5,5,5,629937.5,652500,7740.903886783732,17901.515626017866,0,7740.903886783732,23.51571,27.95,"list(list(c(529153.279999833, 529228.59400006, 529298.741000198, 529305.95199992, 529291.768000195, 529330.091999941, 529249.592999917, 529182.278999929, 529133.000000197, 529072.960999895, 529021.012999788, 528985.164999969, 529023.997999906, 529001.464000179, 529044.273000196, 529046.129000014, 529107.314999895, 529235.202999811, 529231.999999936, 529164.999999866, 529036.000000089, 529001.000000117, 529009.631000143, 529010.999999986, 528976.228999879, 528973.999999954, 528914.309000021, 528884.695000021, 
528861.743000059, 528892.752000195, 528869.999000154, 528924.000000177, 528933.926999799, 528976.614999917, 528970.907999997, 528962.000000025, 528908.815000081, 529009.607000103, 529064.231999884, 529098.812999923, 529135.906999863, 529151.226999917, 529153.279999833, 185861.846000173, 185720.39799986, 185657.738000121, 185654.524000138, 185623.777999888, 185583.45800016, 185531.84500006, 185592.031999823, 185549.151999812, 185544.380000045, 185426.290999822, 185427.472999978, 185336.447999882, 
185284.029999811, 185218.086999919, 185192.632000038, 185107.144000186, 185085.838000012, 185037, 185043.000000179, 185053.999999864, 185057.000000168, 185191.801000202, 185213.000000107, 185301.474000204, 185276.000000058, 185303.060000106, 185250.961000158, 185261.009000108, 185294.913000104, 185336.999999949, 185360.999999807, 185456.496999812, 185501.616999855, 185553.174999845, 185631.000000147, 185676.570999891, 185720.24299994, 185855.324999997, 185829.363000178, 185895.478, 185865.685000041, 
185861.846000173)))",0.02652411866222895,1,6
E01000933,Camden 020C,107837.82271122187,34.68,32.45,38.51,31.433,25.739,1675,1697,1795,1860,1911,1966,1990,2077,2165,2251,1744,1790,30.903288,30.593866,28.7906,25.7088,27.079564,27.107224,26.885066,28.464718,28.464718,6a,6a,6a,6a,6a,6a,6a,6a,6a,565000,568750,7793.840741468222,21223.344472073564,0,7793.840741468222,26.885066,38.51,"list(list(c(525367.612999906, 525416.726999944, 525448.651000049, 525459.884999976, 525503.346999999, 525635.245999908, 525672.493999944, 525698.000000035, 525738.014999935, 525744.916999872, 525716.345999951, 525691.922999985, 525748.146, 525719.79699992, 525737.713999956, 525681.358000105, 525613.383000022, 525632.887000099, 525596.816999961, 525589.199999967, 525545.694999947, 525535.053999942, 525462.999000082, 525441.143000053, 525327.527000071, 525306.180999982, 525239.447999875, 525236.853, 
525273.235999907, 525282.000000105, 525317.291999942, 525301.589999921, 525271.057000032, 525257.528999953, 525327.808000057, 525367.612999906, 184046.338000064, 184033.870000105, 184061.902999892, 184018.323999924, 184008.984000041, 184013.890000049, 183985.823999878, 184016.54700008, 183991.326999909, 183989.416999974, 183952.593999973, 183942.529999998, 183914.396999992, 183866.736999904, 183834.53500008, 183797.156999964, 183799.457999973, 183867.256999968, 183877.51200009, 183768.199999904, 
183750.173000037, 183803.412000025, 183799.000000065, 183833.605000039, 183749.818000103, 183778.140999911, 183867.091000004, 183870.69699998, 183919.39699994, 183883.000000063, 183909.946999969, 183946.243000049, 184123.522000118, 184150.326999897, 184149.296000059, 184046.338000064)))",0.03308404974166959,1,15
E01000936,Camden 024A,87824.07434188575,36.99,29.18,27.56,26.865,21.454,1843,1895,1798,1796,1835,1913,1957,2017,2003,2089,2478,2677,35.776045,36.949313,32.3907,30.687368,42.419025,27.485715,32.622144,44.037087,43.930627,6a,6a,6a,6a,6b,6a,6a,6b,6b,500000,522475,4922.631097859209,15896.128949971766,0,4922.631097859209,32.622144,27.56,"list(list(c(530804.092000098, 530649.309000109, 530606.999999959, 530676.000000042, 530653.768999956, 530705.061999933, 530695.230000044, 530650.999999991, 530649.524999948, 530770.811999977, 530765.506999968, 530764.000000105, 530780.543999963, 530835.666000105, 530932.306999935, 530981.330999953, 531005.332000041, 530920.312000033, 530875.556999998, 530804.092000098, 182287.207999997, 182224.244, 182297.999999936, 182334.999999884, 182416.678000091, 182427.202999945, 182445.385999883, 182528.999999978, 
182531.950000062, 182587.320000111, 182688.362999942, 182717, 182673.992000087, 182651.641000117, 182558.582000102, 182527.957999908, 182520.236999985, 182412.482999986, 182345.462999947, 182287.207999997)))",0.026520607782026622,1,6
E01001089,Croydon 004C,157587.92926002666,24.68,24.66,25.97,31.341,28.744,1908,1927,1969,2005,2010,2038,2024,2027,2010,1974,1771,1836,9.860996,9.585029,12.7121,9.946857,8.676125,9.81301,11.987341,10.448563,10.623061,2,2,3,2,2,2,3,3,3,291250,310750,7593.235743324063,20387.155489714558,0,7593.235743324063,11.987341,25.97,"list(list(c(530732.418999915, 530692.089999835, 530643.000000145, 530692.999999907, 530698.999000115, 530657.514000075, 530684.590999879, 530536.963000014, 530562.998999835, 530486.577000168, 530496.875000121, 530418.535999875, 530449.33900017, 530521.041999849, 530532.068000064, 530513.244000158, 530315.867000121, 530297.999999945, 530256.035999967, 530207.025000145, 530177.190999958, 530174.10499992, 530257.999999862, 530229.744999974, 530155.392000093, 530148.828000085, 530225.793999914, 530223.358999878, 
530301.397000096, 530391.671999946, 530487.968999931, 530498.085999878, 530569.389999974, 530646.931999834, 530644.619000109, 530627.355000131, 530587.000000029, 530520.280999914, 530535.034999885, 530649.881000113, 530732.418999915, 169711.730999911, 169644.309000093, 169653.000000118, 169499.999999972, 169465.000000071, 169460.330999836, 169410.900000113, 169357.841999942, 169335.0890001, 169310.377000064, 169282.876999921, 169265.720000124, 169183.620000108, 169203.474999911, 169182.097000092, 
169173.944000041, 169109.583000043, 169103.999999838, 169127.668000137, 169080.683, 169189.98600003, 169201.605000014, 169224.000000085, 169390.750999935, 169383.356000066, 169457.311000168, 169459.811000088, 169507.754999904, 169530.677000057, 169503.39400003, 169513.530000005, 169545.008000033, 169467.661000164, 169498.516999964, 169540.033999873, 169589.144999883, 169576.000000129, 169731.499999853, 169761.490000169, 169763.376, 169711.730999911)))",0.025202362104563676,1,13
E01001756,Hackney 021E,162139.77461082395,42.47,38.72,33.48,24.009,23.435,2170,2154,2134,2190,2257,2305,2310,2295,2264,2309,2044,2033,21.781873,23.64351,30.4511,23.689091,24.907223,25.245878,27.570831,27.856823,27.838856,5,5,6a,5,5,6a,6a,6a,6a,573125,612498.75,7697.559576776836,13581.973847168363,0,7697.559576776836,27.570831,33.48,"list(list(c(533431.68899996, 533452.086999964, 533529.996, 533516.25499999, 533510.610999989, 533508.926999961, 533498.063000009, 533497.609999944, 533463.410999917, 533427.223000128, 533397.443000084, 533387.095999891, 533296.249000077, 533306.000000109, 533231.071000031, 533190.413999873, 533186.299999906, 533203.506999918, 533247.461999931, 533163.219000034, 533165.707999994, 533041.849999947, 533008.01799993, 533011.126000121, 532971.320000036, 532965.189, 533039.402999883, 533139.289000071, 
533155.332000068, 533284.092999877, 533431.68899996, 184776.114999919, 184773.101999982, 184788.717999957, 184643.374000039, 184558.955000068, 184535.291999906, 184364.172000075, 184356.178999956, 184360.581000095, 184364.540000076, 184369.07500012, 184301.756000017, 184315.990000007, 184382.000000018, 184397.928999935, 184397.768000006, 184443.93899995, 184579.197000096, 184616.343000102, 184631.139999992, 184681.94999987, 184680.257999915, 184731.071000048, 184763.433000043, 184771.917999869, 184818.499999983, 
184814.644999891, 184806.687000014, 184805.422000082, 184794.621000115, 184776.114999919)))",0.02984339901500758,1,2
E01001872,Hammersmith and Fulham 012F,70896.63603965193,21.44,21.14,22.41,16.461,15.605,1615,1596,1619,1594,1569,1461,1463,1472,1471,1444,1315,1306,27.45499,29.12186,26.8532,23.31,25.589761,24.208005,25.20946,28.589539,28.574669,6a,6a,6a,5,6a,5,6a,6a,6a,588250,600000,5619.338649392416,22633.536117752632,0,5619.338649392416,25.20946,22.41,"list(list(c(524320.114999951, 524372.903999941, 524400.000000099, 524453.000000092, 524433.710000062, 524527.147000026, 524551.992, 524546.330999944, 524420.418000044, 524414.999999986, 524411.00000003, 524437.50100004, 524457.452000024, 524356.854999902, 524353.561000063, 524229.209000019, 524252.800999929, 524149.793000067, 524139.000000088, 524133.839, 524168.597999905, 524272.999999976, 524269.399999953, 524323.791999922, 524320.114999951, 178660.64599997, 178626.512999986, 178660.429000098, 
178611.999999899, 178594.138999904, 178580.53400003, 178531.788999937, 178498.422000008, 178520.550000059, 178485.999999923, 178416.999999896, 178423.729999943, 178372.860000037, 178358.842000063, 178358.64500003, 178367.964000022, 178463.750999984, 178475.128999983, 178494.999999981, 178596.319000008, 178596.341000083, 178577.999999959, 178616.451000028, 178613.11, 178660.64599997)))",0.023679013321082017,1,10
E01001873,Hammersmith and Fulham 010E,61848.77701390907,30.3,29.42,29.55,26.603,22.705,1462,1451,1420,1409,1406,1406,1399,1385,1406,1422,1526,1532,12.722407,13.230102,13.3277,13.446667,15.780109,7.39107,11.411099,18.53964,18.531465,3,3,3,3,4,2,3,4,4,566500,650000,6081.061995278053,22855.702779683128,0,6081.061995278053,11.411099,29.55,"list(list(c(524059.318000054, 524080.451999987, 524112.887999968, 524135.175999921, 524189.137000073, 524237.728999918, 524211.3769999, 524125.99999998, 524048.681000075, 524044.160000007, 523988.184999971, 523882.231999942, 523957.137000008, 523918.784000056, 523889.179999917, 523887.706000014, 523910.171999955, 523880.592000082, 523893.009999983, 523925.249999929, 523959.431999979, 523932.249999972, 523969.588000096, 524005.188000038, 524059.318000054, 179244.818999972, 179234.794999994, 179241.937999968, 
179196.72000002, 179207.940999959, 179143.876999997, 179062.373999918, 179092.001000083, 179065.96399997, 179065.908999996, 178988.328000087, 178922.444, 179026.012000027, 179065.332000088, 179088.456000046, 179119.107999996, 179114.381999972, 179126.412999985, 179138.2239999, 179148.655999922, 179230.05000009, 179242.844000088, 179328.693999985, 179329.625, 179244.818999972)))",0.027129763193851242,1,22
E01001881,Hammersmith and Fulham 017B,111199.03521492332,29.08,27.08,26.5,17.553,14.937,1618,1589,1620,1690,1794,1776,1810,1908,1880,1860,1873,1920,20.64992,21.078225,22.1271,19.3225,20.787057,21.482593,21.388998,22.308324,22.308324,5,5,5,4,5,5,5,5,5,661593,1460000,4669.3958806154005,22017.2813185241,0,4669.3958806154005,21.388998,26.5,"list(list(c(525062.000000073, 525069.275999992, 525174.701000011, 525239.592000016, 525265.324000082, 525336.85199995, 525377.454, 525308.49399995, 525248.563000088, 525282.199000114, 525248.742999968, 525218.000000059, 525251.606000061, 525202.86599992, 525154.719000097, 525148.28100012, 525128.279000103, 525091.526000012, 524983.31800005, 524958.496999923, 524916.702999966, 524877.000000002, 524901.133000043, 524853.706, 524920.56400004, 524921.66000008, 524959.478000091, 524990.086000025, 525062.000000073, 
177499.000000005, 177486.874000116, 177607.069000128, 177550.842000068, 177569.10599996, 177539.529999894, 177479.454999971, 177420.057999953, 177432.61700012, 177352.885000058, 177370.261999978, 177346.000000018, 177320.711999986, 177288.016999923, 177299.109000012, 177326.875999888, 177305.35099987, 177344.472000058, 177294.10800009, 177246.781999873, 177313.583999991, 177384.000000102, 177399.214000129, 177475.269000122, 177544.859999978, 177612.801000109, 177691.088000127, 177630.855999932, 177499.000000005
)))",0.025691092538115398,1,24
E01001887,Hammersmith and Fulham 016B,108873.68904200196,30.31,31.31,30.21,28.591,23.246,1529,1568,1532,1507,1471,1446,1455,1440,1437,1434,1505,1530,8.558304,11.099337,12.9319,10.996087,16.07541,11.870562,12.0935,16.633182,16.633182,2,3,3,3,4,3,3,4,4,432500,504750,5884.067700465937,23163.33560529362,0,5884.067700465937,12.0935,30.21,"list(list(c(524049.830999945, 524147.728000052, 524128.094999967, 524169.544000053, 524155.012999887, 524134.993000103, 524051.830999915, 524023.999999939, 523990.858999988, 523945.892000078, 523921.478000006, 523898.477999999, 523918.500999891, 523888.155000066, 523888.0000001, 523819.998999986, 523812.497000007, 523883.739000015, 523984.315999981, 524018.95399998, 524039.320000044, 523864.924000044, 523832.406000066, 523805.718999922, 523772.075000048, 523729.940000093, 523702.503999947, 523762.999999975, 
523715.350000097, 523714.04600004, 523739.000000101, 523751.774000031, 523722.160999947, 523877.382000063, 523929.707999942, 523929.167999953, 523944.247999957, 524008.648999983, 524049.830999945, 177803.822, 177729.209999962, 177705.388000012, 177661.99399996, 177642.605000041, 177624.651999949, 177607.066999902, 177553.000000046, 177608.012999959, 177563.519000077, 177657.118999989, 177635.128999891, 177579.061000109, 177581.675999922, 177553.999999912, 177565.000000102, 177518.958999955, 177443.197000106, 
177531.823000041, 177483.042999965, 177426.301000035, 177344.876999952, 177329.234, 177410.452999898, 177401.140000112, 177425.868999901, 177483.58999989, 177514.99999991, 177525.016000018, 177556.305999987, 177567.000000072, 177612.215999932, 177690.311000116, 177750.646999918, 177756.817000096, 177797.245999991, 177802.098999961, 177782.472000092, 177803.822)))",0.027519332718326895,1,9
E01001898,Hammersmith and Fulham 013C,285957.4064857736,35.39,35.71,35.82,25.082,22.222,1599,1604,1614,1613,1627,1612,1549,1617,1715,1721,2100,2277,40.408768,44.224675,47.0035,37.885111,37.06824,41.697049,40.04025,41.372687,42.241688,6b,6b,6b,6a,6a,6b,6b,6b,6b,607000,670500,6418.177853495266,23447.91502662232,0,6418.177853495266,40.04025,35.82,"list(list(c(523272.521000154, 523291.966999891, 523389.189000091, 523387.999999972, 523547.015000008, 523579.218999955, 523580.405999959, 523642.687999903, 523637.531000039, 523667.822000054, 523710.156000194, 523721.406000089, 523634.261000191, 523504.794000053, 523334.999999984, 523210.591999993, 523162.000000196, 523164.000000003, 523259.092000022, 523214.165999963, 523216.164000049, 523265.999999971, 523250.999999848, 523215.260000143, 522998.257000111, 522985.99999991, 523098.603000049, 523060.650000125, 
523016.913999848, 523061.719000051, 523124.322999968, 523099.964000195, 523130.000000144, 523135.999999957, 523253.360999897, 523272.521000154, 179014.723999818, 178876.455000104, 178880.718999904, 178828.843999907, 178829.121000054, 178802.891000003, 178828.188000058, 178825.796999862, 178635.093999962, 178643.104000155, 178644.874999812, 178438.214999991, 178440.652000071, 178431.000000142, 178417.999999825, 178408.410999969, 178404, 178411.047000051, 178499.046000136, 178536.868000023, 178586.734000092, 
178596.99999982, 178669.999999841, 178690.739999817, 178673.883999883, 178765.000000094, 178760.466999816, 178806.312999912, 179042.895999891, 179055.794999923, 179071.180000092, 179185.143999983, 179193, 179167.000000155, 179143.096000113, 179014.723999818)))",0.03166043339369706,1,23
E01001900,Hammersmith and Fulham 013E,133949.59386519343,30.9,30.19,29.26,30.715,36.348,1775,1801,1728,1726,1698,1671,1662,1706,1712,1646,1732,1690,32.840774,34.7644,35.9671,28.520741,37.505319,28.89106,32.216111,40.112432,40.97506,6a,6a,6a,6a,6a,6a,6a,6b,6b,1165000,960000,6272.868310589416,23353.418326041374,0,6272.868310589416,32.216111,29.26,"list(list(c(523766.28100012, 523766.812999916, 523751.530999888, 523703.374999992, 523693.969000052, 523519.206000052, 523511.230000104, 523486.65600014, 523454.355999863, 523241.458999942, 523199, 523267.369000061, 523243.679999877, 523259.406999937, 523302.659999993, 523386.510000058, 523368.773000073, 523330.999999944, 523283.525999949, 523262.315000058, 523373.967999994, 523293.927000092, 523313.122000041, 523334.999999952, 523504.793999923, 523634.261000011, 523721.405999847, 523845.844000057, 
523847.125, 523766.28100012, 178279.6410001, 178245.280999972, 178268.827999857, 178238.234000039, 178203.016000046, 178128.650000143, 178138.631000055, 178130.484000104, 178183.155000133, 178038.994000082, 178092.000000044, 178167.188000033, 178201.028000076, 178208.197999875, 178140.956000072, 178167.081000105, 178190.705000157, 178246.000000033, 178235.187999847, 178268.405000104, 178286.393000106, 178326.238000121, 178376.766999848, 178418.000000058, 178430.999999923, 178440.651999918, 178438.215000013, 
178389.061000066, 178307.656000038, 178279.6410001)))",0.02746111038174927,1,33
